homeaway,line,hit,position,opp,cat,last10,last5,log,oppposrank,oppteam,gamescore,minutes,shots,spread
1,2.5,1,Point Guard,15,3-pt,0.6,0.8,0.7,23,Memphis,248,2.9,2.3,6
1,2.5,0,Point Guard,6,assists,0.7,0.6,0.65,6,Memphis,248,2.9,2.3,6
1,2.5,1,Point Guard,23,rebounds,0.6,1.0,0.57,20,Memphis,248,2.9,2.3,6
0,1.5,0,Shooting Guard,13,3-pt,0.7,0.8,0.48,22,Toronto,243,7.3,5.1,7
0,9.5,0,Shooting Guard,25,points,0.7,0.8,0.0,24,Toronto,243,7.3,5.1,7
1,0.5,1,Shooting Guard,16,steals,0.3,0.0,0.45,3,Dallas,243,1.5,-1.5,7
1,1.5,1,Shooting Guard,5,3-pt,0.6,0.8,0.6,2,Dallas,243,1.5,-1.5,7
1,22.5,0,Shooting Guard,12,points,0.6,0.6,0.0,9,Dallas,243,1.5,-1.5,7
1,34.5,0,Shooting Guard,16,pra,0.7,0.8,0.55,7,Dallas,243,1.5,-1.5,7
1,4.5,1,Shooting Guard,21,assists,0.7,0.8,0.6,17,Dallas,243,1.5,-1.5,7
1,6.5,0,Shooting Guard,18,rebounds,0.7,0.8,0.5,9,Dallas,243,1.5,-1.5,7
0,10.5,1,Power Forward,6,points,0.4,0.4,0.0,10,Miami,232,0.4,-0.9,10
0,6.5,1,Power Forward,14,rebounds,0.4,0.4,0.48,20,Miami,232,0.4,-0.9,10
1,1.5,0,Small Forward,15,3-pt,0.7,0.8,0.74,16,Memphis,248,5.0,0.5,6
1,3.5,0,Small Forward,23,rebounds,0.3,0.2,0.42,14,Memphis,248,5.0,0.5,6
1,6.5,0,Small Forward,17,points,0.7,0.8,0.05,27,Memphis,248,5.0,0.5,6
0,10.5,0,Power Forward,9,points,0.7,0.8,0.04,21,Boston,248,-0.6,-2.0,6
0,6.5,0,Power Forward,22,rebounds,0.5,0.4,0.48,26,Boston,248,-0.6,-2.0,6
1,0.5,1,Small Forward,16,steals,0.7,0.4,0.67,9,Dallas,243,0.4,0.8,7
1,1.5,1,Small Forward,5,3-pt,0.7,1.0,0.58,8,Dallas,243,0.4,0.8,7
1,22.5,0,Small Forward,12,points,0.4,0.6,0.01,7,Dallas,243,0.4,0.8,7
1,38.5,1,Small Forward,16,pra,0.5,0.6,0.42,8,Dallas,243,0.4,0.8,7
1,7.5,1,Small Forward,21,assists,0.5,0.8,0.42,23,Dallas,243,0.4,0.8,7
1,8.5,0,Small Forward,18,rebounds,0.6,0.8,0.5,10,Dallas,243,0.4,0.8,7
0,1.5,0,Point Guard,23,steals,0.7,0.8,0.55,21,New Orleans,228,0.2,2.7,10
0,2.5,0,Point Guard,28,3-pt,0.5,0.6,0.36,20,New Orleans,228,0.2,2.7,10
0,31.5,0,Point Guard,22,points,0.6,0.6,0.0,14,New Orleans,228,0.2,2.7,10
0,42.5,0,Point Guard,27,pra,0.6,0.6,0.45,20,New Orleans,228,0.2,2.7,10
0,5.5,0,Point Guard,27,assists,0.5,0.4,0.55,25,New Orleans,228,0.2,2.7,10
0,5.5,0,Point Guard,24,rebounds,0.5,0.8,0.45,12,New Orleans,228,0.2,2.7,10
1,1.5,0,Shooting Guard,12,3-pt,0.4,0.6,0.61,12,Phoenix,232,-3.4,-1.6,10
1,10.5,0,Shooting Guard,19,points,0.5,0.6,0.06,13,Phoenix,232,-3.4,-1.6,10
0,1.5,0,Small Forward,23,3-pt,0.3,0.4,0.57,23,New York,231,-2.8,-0.6,9
0,8.5,1,Small Forward,11,points,0.5,0.6,0.05,25,New York,231,-2.8,-0.6,9
0,1.5,0,Power Forward,23,3-pt,0.4,0.6,0.35,11,New York,231,-1.7,-1.2,9
0,12.5,1,Power Forward,11,points,0.5,0.6,0.04,7,New York,231,-1.7,-1.2,9
0,5.5,1,Power Forward,1,rebounds,0.4,0.2,0.61,7,New York,231,-1.7,-1.2,9
1,14.5,1,Shooting Guard,2,points,0.6,0.6,0.0,3,Okla City,228,2.9,1.3,10
1,2.5,1,Shooting Guard,6,3-pt,0.4,0.6,0.4,7,Okla City,228,2.9,1.3,10
1,4.5,0,Shooting Guard,30,rebounds,0.5,0.4,0.5,23,Okla City,228,2.9,1.3,10
1,0.5,1,Point Guard,14,steals,0.7,0.8,0.55,8,Phoenix,232,0.1,1.4,10
1,24.5,0,Point Guard,19,points,0.4,0.6,0.0,12,Phoenix,232,0.1,1.4,10
1,34.5,0,Point Guard,17,pra,0.4,0.6,0.5,9,Phoenix,232,0.1,1.4,10
1,4.5,0,Point Guard,12,3-pt,0.3,0.4,0.3,18,Phoenix,232,0.1,1.4,10
1,4.5,1,Point Guard,19,assists,0.5,0.2,0.55,2,Phoenix,232,0.1,1.4,10
1,5.5,1,Point Guard,8,rebounds,0.2,0.2,0.3,29,Phoenix,232,0.1,1.4,10
0,1.5,1,Point Guard,16,3-pt,0.8,0.8,0.62,11,Miami,232,-0.5,-0.8,10
0,11.5,1,Point Guard,6,points,0.6,0.6,0.0,5,Miami,232,-0.5,-0.8,10
0,2.5,0,Point Guard,14,rebounds,0.5,0.4,0.43,22,Miami,232,-0.5,-0.8,10
0,21.5,0,Point Guard,8,pra,0.6,0.6,0.43,11,Miami,232,-0.5,-0.8,10
0,6.5,0,Point Guard,22,assists,0.6,0.4,0.52,22,Miami,232,-0.5,-0.8,10
1,1.5,1,Guard,14,3-pt,0.3,0.4,0.27,10,Cleveland,218,5.8,2.1,14
1,11.5,1,Guard,10,points,0.2,0.4,0.0,8,Cleveland,218,5.8,2.1,14
1,21.5,1,Guard,7,pra,0.2,0.4,0.18,6,Cleveland,218,5.8,2.1,14
1,6.5,1,Guard,9,assists,0.2,0.4,0.18,8,Cleveland,218,5.8,2.1,14
1,8.5,0,Center,30,rebounds,0.6,0.6,0.41,25,Okla City,228,3.1,3.1,10
1,9.5,0,Center,2,points,0.6,0.8,0.05,2,Okla City,228,3.1,3.1,10
0,0.5,1,Power Forward,23,blocks,0.2,0.0,0.2,22,Atlanta,252,-5.4,-1.9,30
0,1.5,0,Power Forward,30,3-pt,0.4,0.4,0.4,28,Atlanta,252,-5.4,-1.9,30
0,15.5,0,Power Forward,28,points,0.4,0.2,0.0,11,Atlanta,252,-5.4,-1.9,30
0,26.5,0,Power Forward,28,pra,0.5,0.4,0.5,30,Atlanta,252,-5.4,-1.9,30
0,3.5,1,Power Forward,23,assists,0.4,0.6,0.4,30,Atlanta,252,-5.4,-1.9,30
0,6.5,0,Power Forward,21,rebounds,0.5,0.4,0.5,14,Atlanta,252,-5.4,-1.9,30
0,1.5,1,Guard,9,3-pt,0.2,0.2,0.23,10,LA Clippers,223,-1.1,-0.3,11
0,6.5,1,Guard,5,points,0.1,0.0,0.0,2,LA Clippers,223,-1.1,-0.3,11
0,0.5,0,Center,9,3-pt,0.2,0.2,0.35,25,LA Clippers,223,4.2,2.0,11
0,0.5,0,Center,17,blocks,0.4,0.6,0.61,20,LA Clippers,223,4.2,2.0,11
0,1.5,0,Center,24,steals,0.5,0.6,0.35,28,LA Clippers,223,4.2,2.0,11
0,10.5,0,Center,2,rebounds,0.3,0.4,0.43,4,LA Clippers,223,4.2,2.0,11
0,20.5,0,Center,5,points,0.5,0.6,0.04,21,LA Clippers,223,4.2,2.0,11
0,37.5,0,Center,3,pra,0.6,0.8,0.43,15,LA Clippers,223,4.2,2.0,11
0,5.5,1,Center,7,assists,0.5,0.8,0.35,28,LA Clippers,223,4.2,2.0,11
0,0.5,1,Forward,9,3-pt,0.3,0.4,0.26,4,LA Clippers,223,3.1,1.5,11
0,14.5,1,Forward,5,points,0.4,0.4,0.0,1,LA Clippers,223,3.1,1.5,11
0,2.5,1,Forward,7,assists,0.2,0.0,0.35,5,LA Clippers,223,3.1,1.5,11
0,25.5,1,Forward,3,pra,0.3,0.2,0.22,1,LA Clippers,223,3.1,1.5,11
0,7.5,1,Forward,2,rebounds,0.5,0.6,0.39,5,LA Clippers,223,3.1,1.5,11
1,2.5,1,Point Guard,15,rebounds,0.3,0.4,0.3,25,Charlotte,222,-1.5,0.5,4
1,4.5,0,Point Guard,16,assists,0.4,0.2,0.4,11,Charlotte,222,-1.5,0.5,4
1,8.5,1,Point Guard,14,points,0.4,0.4,0.0,19,Charlotte,222,-1.5,0.5,4
0,0.5,0,Shooting Guard,11,steals,0.6,0.8,0.65,1,LA Lakers,205,1.7,-0.1,9
0,19.5,0,Shooting Guard,21,points,0.4,0.6,0.0,18,LA Lakers,205,1.7,-0.1,9
0,2.5,0,Shooting Guard,23,3-pt,0.4,0.6,0.45,19,LA Lakers,205,1.7,-0.1,9
0,2.5,0,Shooting Guard,13,rebounds,0.6,0.8,0.4,9,LA Lakers,205,1.7,-0.1,9
0,27.5,0,Shooting Guard,22,pra,0.4,0.6,0.45,19,LA Lakers,205,1.7,-0.1,9
0,5.5,0,Shooting Guard,28,assists,0.3,0.6,0.45,27,LA Lakers,205,1.7,-0.1,9
1,0.5,1,Power Forward,20,3-pt,0.2,0.2,0.41,24,Portland,205,1.3,-0.9,9
1,1.5,1,Power Forward,30,steals,0.3,0.2,0.32,25,Portland,205,1.3,-0.9,9
1,12.5,0,Power Forward,28,rebounds,0.3,0.0,0.36,18,Portland,205,1.3,-0.9,9
1,2.5,1,Power Forward,30,blocks,0.3,0.2,0.32,18,Portland,205,1.3,-0.9,9
1,28.5,1,Power Forward,22,points,0.3,0.4,0.05,18,Portland,205,1.3,-0.9,9
1,3.5,0,Power Forward,24,assists,0.7,0.8,0.45,16,Portland,205,1.3,-0.9,9
1,45.5,0,Power Forward,26,pra,0.3,0.2,0.45,16,Portland,205,1.3,-0.9,9
0,1.5,0,Shooting Guard,7,steals,0.5,0.8,0.41,13,Golden State,220,-4.1,-2.3,8
0,25.5,1,Shooting Guard,6,points,0.6,0.4,0.05,15,Golden State,220,-4.1,-2.3,8
0,3.5,1,Shooting Guard,8,3-pt,0.7,0.8,0.77,3,Golden State,220,-4.1,-2.3,8
0,34.5,1,Shooting Guard,13,pra,0.5,0.4,0.5,14,Golden State,220,-4.1,-2.3,8
0,4.5,1,Shooting Guard,17,assists,0.4,0.4,0.32,11,Golden State,220,-4.1,-2.3,8
0,4.5,1,Shooting Guard,25,rebounds,0.6,0.6,0.68,16,Golden State,220,-4.1,-2.3,8
1,0.5,1,Center,16,3-pt,0.8,0.8,0.57,13,Cleveland,235,-1.6,0.3,9
1,0.5,1,Center,12,blocks,0.2,0.2,0.43,6,Cleveland,235,-1.6,0.3,9
1,1.5,0,Center,6,steals,0.3,0.2,0.38,18,Cleveland,235,-1.6,0.3,9
1,16.5,0,Center,12,points,0.3,0.2,0.0,6,Cleveland,235,-1.6,0.3,9
1,31.5,1,Center,9,pra,0.5,0.6,0.43,7,Cleveland,235,-1.6,0.3,9
1,4.5,1,Center,9,assists,0.8,1.0,0.57,15,Cleveland,235,-1.6,0.3,9
1,9.5,1,Center,9,rebounds,0.7,0.8,0.62,15,Cleveland,235,-1.6,0.3,9
1,1.5,0,Shooting Guard,17,3-pt,0.4,0.4,0.42,13,Charlotte,222,1.9,0.9,4
1,18.5,0,Shooting Guard,14,points,0.4,0.4,0.04,1,Charlotte,222,1.9,0.9,4
1,6.5,0,Shooting Guard,15,rebounds,0.4,0.2,0.42,6,Charlotte,222,1.9,0.9,4
1,1.5,0,Shooting Guard,13,3-pt,0.1,0.0,0.2,2,Memphis,252,-1.2,-1.7,28
1,11.5,1,Shooting Guard,18,points,0.2,0.0,0.0,4,Memphis,252,-1.2,-1.7,28
1,19.5,1,Shooting Guard,19,pra,0.2,0.0,0.4,10,Memphis,252,-1.2,-1.7,28
1,2.5,1,Shooting Guard,6,assists,0.8,0.8,0.65,16,Memphis,252,-1.2,-1.7,28
1,5.5,0,Shooting Guard,24,rebounds,0.5,0.4,0.55,27,Memphis,252,-1.2,-1.7,28
0,1.5,0,Shooting Guard,3,3-pt,0.5,0.4,0.57,4,Orlando,225,-2.9,0.8,5
0,1.5,0,Shooting Guard,9,steals,0.4,0.2,0.43,10,Orlando,225,-2.9,0.8,5
0,18.5,0,Shooting Guard,1,points,0.4,0.4,0.07,16,Orlando,225,-2.9,0.8,5
0,25.5,0,Shooting Guard,1,pra,0.4,0.4,0.43,11,Orlando,225,-2.9,0.8,5
0,3.5,0,Shooting Guard,2,assists,0.4,0.6,0.5,2,Orlando,225,-2.9,0.8,5
0,4.5,0,Shooting Guard,3,rebounds,0.4,0.4,0.36,15,Orlando,225,-2.9,0.8,5
1,1.5,1,Guard,1,3-pt,0.2,0.4,0.19,5,Minnesota,220,5.4,1.0,8
1,18.5,0,Guard,2,pra,0.5,0.8,0.52,12,Minnesota,220,5.4,1.0,8
1,3.5,0,Guard,3,assists,0.4,0.6,0.52,1,Minnesota,220,5.4,1.0,8
1,4.5,0,Guard,6,rebounds,0.6,0.8,0.62,29,Minnesota,220,5.4,1.0,8
1,9.5,0,Guard,4,points,0.4,0.6,0.0,9,Minnesota,220,5.4,1.0,8
0,6.5,1,Power Forward,29,rebounds,0.4,0.4,0.22,30,Washington,252,3.9,0.0,28
0,8.5,1,Power Forward,30,points,0.5,0.2,0.0,25,Washington,252,3.9,0.0,28
0,26.5,0,Forward,26,points,0.5,0.4,0.0,29,Indiana,222,1.0,5.2,4
0,3.5,1,Forward,18,3-pt,0.7,0.6,0.42,18,Indiana,222,1.0,5.2,4
0,3.5,1,Forward,19,assists,0.4,0.2,0.47,23,Indiana,222,1.0,5.2,4
0,35.5,1,Forward,24,pra,0.5,0.4,0.32,23,Indiana,222,1.0,5.2,4
0,5.5,1,Forward,19,rebounds,0.6,0.6,0.47,20,Indiana,222,1.0,5.2,4
0,1.5,0,Shooting Guard,18,steals,0.4,0.4,0.36,16,San Antonio,237,0.7,1.2,5
0,22.5,0,Shooting Guard,16,points,0.5,0.6,0.09,21,San Antonio,237,0.7,1.2,5
0,3.5,0,Shooting Guard,12,3-pt,0.2,0.0,0.27,20,San Antonio,237,0.7,1.2,5
0,31.5,0,Shooting Guard,15,pra,0.4,0.6,0.36,23,San Antonio,237,0.7,1.2,5
0,4.5,1,Shooting Guard,10,assists,0.3,0.4,0.36,26,San Antonio,237,0.7,1.2,5
0,4.5,0,Shooting Guard,10,rebounds,0.3,0.4,0.27,19,San Antonio,237,0.7,1.2,5
0,1.5,1,Shooting Guard,19,3-pt,0.4,0.4,0.56,14,Miami,235,-0.9,0.0,9
0,10.5,1,Shooting Guard,7,points,0.5,0.4,0.06,14,Miami,235,-0.9,0.0,9
0,17.5,1,Shooting Guard,7,pra,0.4,0.4,0.5,16,Miami,235,-0.9,0.0,9
0,3.5,1,Shooting Guard,21,assists,0.4,0.4,0.56,17,Miami,235,-0.9,0.0,9
0,3.5,0,Shooting Guard,12,rebounds,0.2,0.2,0.28,18,Miami,235,-0.9,0.0,9
1,12.5,0,Guard,18,points,0.3,0.4,0.0,4,Memphis,252,-2.0,0.7,28
1,2.5,0,Guard,13,3-pt,0.3,0.2,0.24,2,Memphis,252,-2.0,0.7,28
1,23.5,0,Guard,19,pra,0.1,0.0,0.19,10,Memphis,252,-2.0,0.7,28
1,4.5,0,Guard,6,assists,0.1,0.2,0.38,16,Memphis,252,-2.0,0.7,28
1,4.5,1,Guard,24,rebounds,0.1,0.2,0.29,27,Memphis,252,-2.0,0.7,28
1,1.5,1,Point Guard,27,3-pt,0.6,0.4,0.61,22,New Orleans,237,0.9,0.7,5
1,21.5,1,Point Guard,27,pra,0.5,0.6,0.52,19,New Orleans,237,0.9,0.7,5
1,3.5,1,Point Guard,27,rebounds,0.6,0.6,0.52,12,New Orleans,237,0.9,0.7,5
1,8.5,1,Point Guard,27,assists,0.5,0.6,0.61,26,New Orleans,237,0.9,0.7,5
1,8.5,0,Point Guard,23,points,0.8,0.6,0.0,11,New Orleans,237,0.9,0.7,5
0,0.5,1,Guard,30,3-pt,0.3,0.2,0.57,29,Atlanta,252,2.8,-0.9,30
0,1.5,1,Guard,23,assists,0.7,0.6,0.67,24,Atlanta,252,2.8,-0.9,30
0,14.5,1,Guard,28,points,0.4,0.2,0.05,28,Atlanta,252,2.8,-0.9,30
0,20.5,1,Guard,28,pra,0.5,0.2,0.67,25,Atlanta,252,2.8,-0.9,30
0,4.5,1,Guard,21,rebounds,0.5,0.6,0.52,12,Atlanta,252,2.8,-0.9,30
1,1.5,0,Center,22,blocks,0.5,0.6,0.25,23,Denver,252,1.7,-1.2,30
1,10.5,0,Center,24,points,0.4,0.0,0.0,16,Denver,252,1.7,-1.2,30
1,10.5,0,Center,17,rebounds,0.6,0.8,0.33,27,Denver,252,1.7,-1.2,30
1,22.5,0,Center,25,pra,0.4,0.4,0.38,21,Denver,252,1.7,-1.2,30
0,1.5,1,Small Forward,18,3-pt,0.3,0.4,0.3,24,Indiana,222,2.0,0.6,4
0,19.5,1,Small Forward,24,pra,0.2,0.4,0.17,19,Indiana,222,2.0,0.6,4
0,3.5,0,Small Forward,19,assists,0.4,0.6,0.26,25,Indiana,222,2.0,0.6,4
0,5.5,1,Small Forward,19,rebounds,0.7,0.6,0.43,3,Indiana,222,2.0,0.6,4
0,9.5,1,Small Forward,26,points,0.3,0.4,0.0,20,Indiana,222,2.0,0.6,4
0,1.5,1,Point Guard,29,3-pt,0.6,0.4,0.55,14,Sacramento,238,1.9,1.6,44
0,16.5,0,Point Guard,17,points,0.6,0.4,0.0,1,Sacramento,238,1.9,1.6,44
0,2.5,0,Point Guard,5,rebounds,0.4,0.6,0.41,1,Sacramento,238,1.9,1.6,44
0,22.5,0,Point Guard,12,pra,0.6,0.6,0.55,1,Sacramento,238,1.9,1.6,44
0,3.5,0,Point Guard,13,assists,0.7,0.8,0.45,23,Sacramento,238,1.9,1.6,44
1,17.5,1,Point Guard,22,points,0.1,0.2,0.0,24,Portland,205,0.1,0.3,9
1,7.5,1,Point Guard,24,assists,0.0,0.0,0.09,24,Portland,205,0.1,0.3,9
1,12.5,0,Guard,22,points,0.5,0.4,0.0,26,Portland,205,4.1,1.2,9
1,2.5,0,Guard,20,3-pt,0.4,0.2,0.26,28,Portland,205,4.1,1.2,9
1,4.5,1,Guard,28,rebounds,0.5,0.4,0.26,22,Portland,205,4.1,1.2,9
0,0.5,0,Point Guard,3,steals,0.6,0.4,0.65,5,Miami,235,-0.7,-0.4,9
0,18.5,1,Point Guard,7,points,0.6,0.6,0.0,8,Miami,235,-0.7,-0.4,9
0,2.5,0,Point Guard,19,3-pt,0.5,0.6,0.52,12,Miami,235,-0.7,-0.4,9
0,2.5,1,Point Guard,12,rebounds,0.5,0.4,0.43,23,Miami,235,-0.7,-0.4,9
0,27.5,1,Point Guard,7,pra,0.6,0.6,0.52,15,Miami,235,-0.7,-0.4,9
0,6.5,0,Point Guard,21,assists,0.5,0.2,0.39,22,Miami,235,-0.7,-0.4,9
1,1.5,0,Point Guard,29,steals,0.5,0.6,0.5,29,Utah,238,-1.0,0.0,44
1,2.5,0,Point Guard,28,3-pt,0.5,0.4,0.42,28,Utah,238,-1.0,0.0,44
1,24.5,0,Point Guard,27,points,0.4,0.0,0.0,18,Utah,238,-1.0,0.0,44
1,35.5,0,Point Guard,23,pra,0.5,0.2,0.5,26,Utah,238,-1.0,0.0,44
1,4.5,0,Point Guard,4,rebounds,0.7,0.8,0.67,15,Utah,238,-1.0,0.0,44
1,5.5,1,Point Guard,26,assists,0.6,0.6,0.54,29,Utah,238,-1.0,0.0,44
1,0.5,0,Small Forward,28,3-pt,0.4,0.4,0.47,23,Utah,238,-0.9,0.6,44
1,1.5,0,Small Forward,29,steals,0.1,0.2,0.32,23,Utah,238,-0.9,0.6,44
1,22.5,0,Small Forward,27,points,0.5,0.8,0.06,24,Utah,238,-0.9,0.6,44
1,29.5,0,Small Forward,23,pra,0.5,0.6,0.63,18,Utah,238,-0.9,0.6,44
1,3.5,1,Small Forward,26,assists,0.5,0.6,0.47,26,Utah,238,-0.9,0.6,44
1,3.5,0,Small Forward,4,rebounds,0.6,0.4,0.53,2,Utah,238,-0.9,0.6,44
0,1.5,1,Power Forward,19,3-pt,0.3,0.2,0.31,26,Miami,235,-0.9,-0.1,9
0,4.5,1,Power Forward,12,rebounds,0.3,0.4,0.38,17,Miami,235,-0.9,-0.1,9
0,5.5,1,Power Forward,7,points,0.3,0.2,0.0,10,Miami,235,-0.9,-0.1,9
0,14.5,0,Center,21,points,0.6,0.8,0.0,19,LA Lakers,205,1.2,-0.5,9
0,9.5,1,Center,13,rebounds,0.4,0.2,0.56,28,LA Lakers,205,1.2,-0.5,9
0,1.5,0,Shooting Guard,12,3-pt,0.5714285714285714,0.6,0.57,20,San Antonio,237,1.9,-0.8,5
0,1.5,0,Shooting Guard,18,steals,0.7142857142857143,0.8,0.71,16,San Antonio,237,1.9,-0.8,5
0,20.5,0,Shooting Guard,16,points,0.2857142857142857,0.4,0.0,21,San Antonio,237,1.9,-0.8,5
0,34.5,1,Shooting Guard,15,pra,0.14285714285714285,0.2,0.14,23,San Antonio,237,1.9,-0.8,5
0,6.5,1,Shooting Guard,10,assists,0.2857142857142857,0.2,0.29,26,San Antonio,237,1.9,-0.8,5
0,6.5,0,Shooting Guard,10,rebounds,0.42857142857142855,0.4,0.43,19,San Antonio,237,1.9,-0.8,5
0,12.5,1,Small Forward,21,points,0.8,0.8,0.04,25,LA Lakers,205,4.2,2.1,9
0,22.5,0,Small Forward,22,pra,0.6,0.6,0.39,27,LA Lakers,205,4.2,2.1,9
0,3.5,0,Small Forward,28,assists,0.4,0.4,0.39,29,LA Lakers,205,4.2,2.1,9
0,6.5,0,Small Forward,13,rebounds,0.4,0.2,0.3,23,LA Lakers,205,4.2,2.1,9
1,0.5,0,Small Forward,2,3-pt,0.6,0.4,0.71,2,Houston,223,-1.0,0.2,11
1,3.5,0,Small Forward,23,rebounds,0.5,0.6,0.5,4,Houston,223,-1.0,0.2,11
1,8.5,0,Small Forward,3,points,0.5,0.4,0.04,1,Houston,223,-1.0,0.2,11
0,1.5,1,Shooting Guard,9,steals,0.2,0.4,0.27,10,Orlando,225,1.0,0.7,5
0,2.5,0,Shooting Guard,3,3-pt,0.6,0.8,0.55,4,Orlando,225,1.0,0.7,5
0,25.5,0,Shooting Guard,1,points,0.7,0.8,0.0,16,Orlando,225,1.0,0.7,5
0,3.5,1,Shooting Guard,3,rebounds,0.5,0.6,0.45,15,Orlando,225,1.0,0.7,5
0,35.5,1,Shooting Guard,1,pra,0.6,0.6,0.5,11,Orlando,225,1.0,0.7,5
0,5.5,1,Shooting Guard,2,assists,0.4,0.4,0.5,2,Orlando,225,1.0,0.7,5
0,1.5,1,Small Forward,9,3-pt,0.5,0.8,0.57,14,LA Clippers,223,2.0,-0.2,11
0,13.5,1,Small Forward,5,points,0.5,0.6,0.0,18,LA Clippers,223,2.0,-0.2,11
0,3.5,1,Small Forward,2,rebounds,0.4,0.2,0.48,26,LA Clippers,223,2.0,-0.2,11
1,0.5,1,Power Forward,28,3-pt,0.7,0.6,0.64,2,Utah,238,0.0,0.8,44
1,0.5,1,Power Forward,29,blocks,0.4,0.2,0.32,11,Utah,238,0.0,0.8,44
1,12.5,0,Power Forward,4,rebounds,0.6,0.8,0.45,11,Utah,238,0.0,0.8,44
1,19.5,0,Power Forward,27,points,0.8,0.8,0.05,6,Utah,238,0.0,0.8,44
1,37.5,0,Power Forward,23,pra,0.8,0.8,0.68,6,Utah,238,0.0,0.8,44
1,5.5,1,Power Forward,26,assists,0.4,0.6,0.55,4,Utah,238,0.0,0.8,44
0,1.5,1,Shooting Guard,3,steals,0.6,0.8,0.52,17,Miami,235,1.5,0.2,9
0,23.5,0,Shooting Guard,7,points,0.6,0.4,0.0,14,Miami,235,1.5,0.2,9
0,3.5,0,Shooting Guard,19,3-pt,0.7,0.8,0.57,14,Miami,235,1.5,0.2,9
0,33.5,0,Shooting Guard,7,pra,0.6,0.6,0.52,16,Miami,235,1.5,0.2,9
0,4.5,1,Shooting Guard,21,assists,0.5,0.8,0.43,17,Miami,235,1.5,0.2,9
0,4.5,0,Shooting Guard,12,rebounds,0.6,0.8,0.39,18,Miami,235,1.5,0.2,9
0,15.5,0,Shooting Guard,13,pra,0.5,0.4,0.59,14,Golden State,220,-1.0,-1.8,8
0,2.5,0,Shooting Guard,8,3-pt,0.5,0.4,0.45,3,Golden State,220,-1.0,-1.8,8
0,2.5,0,Shooting Guard,25,rebounds,0.6,0.8,0.59,16,Golden State,220,-1.0,-1.8,8
0,3.5,0,Shooting Guard,17,assists,0.4,0.6,0.36,11,Golden State,220,-1.0,-1.8,8
0,9.5,0,Shooting Guard,6,points,0.4,0.2,0.05,15,Golden State,220,-1.0,-1.8,8
1,20.5,0,Power Forward,2,pra,0.8,0.6,0.6,3,Minnesota,220,0.5,0.9,8
1,5.5,1,Power Forward,3,assists,0.9,1.0,0.65,3,Minnesota,220,0.5,0.9,8
1,6.5,0,Power Forward,6,rebounds,0.8,0.6,0.5,2,Minnesota,220,0.5,0.9,8
1,8.5,0,Power Forward,4,points,0.8,0.6,0.0,7,Minnesota,220,0.5,0.9,8
1,11.5,1,Forward,12,points,0.4,0.2,0.0,12,Cleveland,235,2.2,0.7,9
1,16.5,1,Forward,9,pra,0.5,0.2,0.35,26,Cleveland,235,2.2,0.7,9
1,2.5,1,Forward,16,3-pt,0.3,0.2,0.3,15,Cleveland,235,2.2,0.7,9
1,2.5,0,Forward,9,assists,0.6,0.6,0.45,27,Cleveland,235,2.2,0.7,9
1,2.5,1,Forward,9,rebounds,0.5,0.4,0.4,29,Cleveland,235,2.2,0.7,9
1,1.5,1,Guard,21,3-pt,0.3,0.0,0.41,25,Denver,252,-0.1,-2.5,30
1,13.5,1,Guard,24,points,0.3,0.2,0.05,25,Denver,252,-0.1,-2.5,30
1,2.5,1,Guard,20,steals,0.5,0.8,0.55,22,Denver,252,-0.1,-2.5,30
1,22.5,1,Guard,25,pra,0.3,0.2,0.45,29,Denver,252,-0.1,-2.5,30
1,3.5,1,Guard,30,assists,0.5,0.6,0.36,30,Denver,252,-0.1,-2.5,30
1,5.5,0,Guard,17,rebounds,0.5,0.4,0.36,17,Denver,252,-0.1,-2.5,30
0,0.5,0,Power Forward,19,3-pt,0.7,0.6,0.57,26,Miami,235,3.1,2.6,9
0,0.5,1,Power Forward,3,steals,0.7,0.8,0.57,20,Miami,235,3.1,2.6,9
0,1.5,0,Power Forward,18,blocks,0.5,0.6,0.52,15,Miami,235,3.1,2.6,9
0,17.5,0,Power Forward,7,points,0.7,0.8,0.04,10,Miami,235,3.1,2.6,9
0,2.5,0,Power Forward,21,assists,0.6,0.6,0.61,28,Miami,235,3.1,2.6,9
0,29.5,0,Power Forward,7,pra,0.7,0.8,0.52,29,Miami,235,3.1,2.6,9
0,9.5,0,Power Forward,12,rebounds,0.8,0.8,0.52,17,Miami,235,3.1,2.6,9
0,1.5,1,Small Forward,19,3-pt,0.5,0.4,0.38,16,Miami,235,-0.2,-1.5,9
0,3.5,1,Small Forward,12,rebounds,0.7,0.6,0.58,7,Miami,235,-0.2,-1.5,9
0,5.5,1,Small Forward,7,points,0.6,0.4,0.04,10,Miami,235,-0.2,-1.5,9
1,10.5,1,Center,20,points,0.3,0.4,0.0,26,Phoenix,225,3.4,-0.5,5
1,2.5,1,Center,18,assists,0.2,0.4,0.25,26,Phoenix,225,3.4,-0.5,5
1,21.5,1,Center,17,pra,0.4,0.4,0.45,29,Phoenix,225,3.4,-0.5,5
1,7.5,1,Center,8,rebounds,0.4,0.4,0.45,23,Phoenix,225,3.4,-0.5,5
0,11.5,1,Shooting Guard,1,points,0.6,0.6,0.0,16,Orlando,225,5.4,-0.4,5
0,2.5,0,Shooting Guard,3,3-pt,0.6,0.6,0.5,4,Orlando,225,5.4,-0.4,5
